index,link_id,link_type,diameter,length,n_exp,C,status,node_out,node_in
2151,link_2151,pipe,0.101599998,17.33,1.852,116.3672,Open,node_2672,node_0186
2152,link_2152,pipe,0.101599998,10.64,1.852,116.3672,Open,node_2674,node_0422
2153,link_2153,pipe,0.127199997,4.62,1.852,116.3672,Open,node_2675,node_1282
2154,link_2154,pipe,0.101599998,17.68,1.852,116.3672,Open,node_2676,node_0500
2155,link_2155,pipe,0.050799999,3.38,1.852,86.430381,Open,node_2679,node_0190
2156,link_2156,pipe,0.050799999,2.85,1.852,86.430381,Open,node_2687,node_0195
2157,link_2157,pipe,0.101599998,1.95,1.852,86.430381,Open,node_2689,node_0196
2158,link_2158,pipe,0.101599998,2.79,1.852,86.430381,Open,node_2691,node_0248
2159,link_2159,pipe,0.076599998,38.299999,1.852,86.430381,Open,node_2692,node_1404
2160,link_2160,pipe,0.076599998,57.970001,1.852,86.430381,Open,node_2693,node_2692
2161,link_2161,pipe,0.101599998,2.03,1.852,86.430381,Open,node_2694,node_0199
2162,link_2162,pipe,0.101599998,35.189999,1.852,86.430381,Open,node_2695,node_0607
2163,link_2163,pipe,0.101599998,55.080002,1.852,86.430381,Open,node_2697,node_2698
2164,link_2164,pipe,0.101599998,77.050003,1.852,86.430381,Open,node_2698,node_0604
2165,link_2165,pipe,0.076599998,19.860001,1.852,86.430381,Open,node_2700,node_2699
2166,link_2166,pipe,0.050799999,2.29,1.852,86.430381,Open,node_2701,node_0201
2167,link_2167,pipe,0.050799999,2.96,1.852,86.430381,Open,node_2702,node_0249
2168,link_2168,pipe,0.076599998,67.309998,1.852,86.430381,Open,node_2703,node_0249
2169,link_2169,pipe,0.101599998,1.62,1.852,86.430381,Open,node_2704,node_0601
2170,link_2170,pipe,0.101599998,12.91,1.852,55.090712,Open,node_2705,node_0322
2171,link_2171,pipe,0.076599998,129.089996,1.852,121.9786,Open,node_2706,node_1325
2172,link_2172,pipe,0.076599998,84.639999,1.852,86.430381,Open,node_2709,node_2710
2173,link_2173,pipe,0.050799999,1.38,1.852,95.156108,Open,node_2714,node_0262
2174,link_2174,pipe,0.050799999,1.6,1.852,86.430381,Open,node_2715,node_0268
2175,link_2175,pipe,0.050799999,2.23,1.852,55.090712,Open,node_2716,node_0223
2176,link_2176,pipe,0.050799999,1.91,1.852,55.090712,Open,node_2717,node_0270
2177,link_2177,pipe,0.101599998,18.85,1.852,55.090712,Open,node_2718,node_0354
2178,link_2178,pipe,0.050799999,1.25,1.852,55.090712,Open,node_2719,node_0269
2179,link_2179,pipe,0.050799999,1.36,1.852,55.090712,Open,node_2721,node_0250
2180,link_2180,pipe,0.050799999,1.41,1.852,95.156108,Open,node_2722,node_0272
2181,link_2181,pipe,0.050799999,1.3,1.852,55.090712,Open,node_2723,node_0274
2182,link_2182,pipe,0.08,10.92,1.852,127.561943,Open,node_2724,node_1424
2183,link_2183,pipe,0.22860000600000002,12.63,1.852,55.090712,Open,node_2725,node_0331
2184,link_2184,pipe,0.050799999,1.3,1.852,55.090712,Open,node_2726,node_0267
2185,link_2185,pipe,0.22860000600000002,56.700001,1.852,55.090712,Open,node_2727,node_1335
2186,link_2186,pipe,0.101599998,11.59,1.852,55.090712,Open,node_2728,node_0177
2187,link_2187,pipe,0.050799999,2.44,1.852,95.156108,Open,node_2731,node_0264
2188,link_2188,pipe,0.050799999,1.18,1.852,55.090712,Open,node_2732,node_0263
2189,link_2189,pipe,0.076599998,57.41,1.852,55.090712,Open,node_2733,node_1269
2190,link_2190,pipe,0.101599998,23.040001,1.852,55.090712,Open,node_2734,node_0266
2191,link_2191,pipe,0.076599998,60.049999,1.852,86.430381,Open,node_2735,node_0226
2192,link_2192,pipe,0.050799999,52.150002,1.852,86.430381,Open,node_2737,node_0228
2193,link_2193,pipe,0.076599998,55.18,1.852,86.430381,Open,node_2738,node_1382
2194,link_2194,pipe,0.22860000600000002,35.360001,1.852,55.090712,Open,node_2739,node_0764
2195,link_2195,pipe,0.101599998,85.279999,1.852,86.430381,Open,node_2740,node_0211
2196,link_2196,pipe,0.076599998,23.02,1.852,55.090712,Open,node_2741,node_0265
2197,link_2197,pipe,0.076599998,30.23,1.852,126.860518,Open,node_2743,node_2476
2198,link_2198,pipe,0.0965,97.150002,1.852,127.561943,Open,node_2744,node_1343
2199,link_2199,pipe,0.101599998,1.0,1.852,127.30943,Open,node_1953,node_1954
2200,link_2200,pipe,0.101599998,1.0,1.852,127.30943,Open,node_1955,node_1956
2201,link_2201,pipe,0.076599998,1.0,1.852,127.30943,Open,node_1957,node_0543
2202,link_2202,pipe,0.15,1.0,1.852,127.30943,CV,node_1958,node_1959
2203,link_2203,pipe,0.101599998,1.0,1.852,127.30943,Open,node_1960,node_1961
2204,link_2204,pipe,0.101599998,1.0,1.852,127.30943,Open,node_1962,node_1963
2205,link_2205,pipe,0.15,1.0,1.852,127.30943,Open,node_1964,node_1965
2206,link_2206,pipe,0.1,1.0,1.852,127.30943,Open,node_1966,node_1967
2207,link_2207,pipe,0.1,1.0,1.852,127.30943,Open,node_1968,node_1969
2208,link_2208,pipe,0.1,1.0,1.852,127.30943,Open,node_1970,node_1971
2209,link_2209,pipe,0.05,1.0,1.852,127.30943,Open,node_1972,node_1973
2210,link_2210,pipe,0.1,1.0,1.852,127.30943,Open,node_1974,node_1975
2211,link_2211,pipe,0.1,1.0,1.852,127.30943,Open,node_1976,node_1977
2212,link_2212,pipe,0.05,1.0,1.852,127.30943,Open,node_1978,node_1979
2213,link_2213,pipe,0.1,1.0,1.852,127.30943,Open,node_1980,node_1981
2214,link_2214,pipe,0.08,1.0,1.852,127.30943,Open,node_1982,node_1983
2215,link_2215,pipe,0.08,1.0,1.852,127.30943,Open,node_1984,node_1985
2216,link_2216,pipe,0.08,1.0,1.852,127.30943,Open,node_1986,node_1987
2217,link_2217,pipe,0.1,1.0,1.852,127.30943,Open,node_1988,node_1989
2218,link_2218,pipe,0.25,0.62,1.852,127.561943,Open,node_2192,node_2746
2219,link_2219,pipe,0.101599998,1.0,1.852,127.30943,Open,node_1952,node_2745
2220,link_2221,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0742,node_0743
2221,link_2222,valve,0.076599998,0.153199996,2,0.0001,2,node_0744,node_0745
2222,link_2223,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0746,node_0747
2223,link_2224,valve,0.101599998,0.203199996,2,0.0001,2,node_0748,node_0749
2224,link_2225,valve,0.101599998,0.203199996,2,0.0001,2,node_0750,node_0751
2225,link_2226,valve,0.050799999,0.101599998,2,0.0001,2,node_0752,node_0753
2226,link_2227,valve,0.050799999,0.101599998,2,0.0001,2,node_0754,node_0755
2227,link_2228,valve,0.097,0.194,2,0.0001,2,node_0756,node_0757
2228,link_2229,valve,0.22860000600000002,0.45720001200000004,2,0.0001,2,node_0758,node_0759
2229,link_2230,valve,0.101599998,0.203199996,2,0.0001,2,node_0760,node_0761
2230,link_2231,valve,0.101599998,0.203199996,2,0.0001,2,node_0762,node_0763
2231,link_2232,valve,0.22860000600000002,0.45720001200000004,2,0.0001,2,node_0764,node_0765
2232,link_2233,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0766,node_0767
2233,link_2234,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_0768,node_0769
2234,link_2235,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0770,node_0771
2235,link_2236,valve,0.07619999699999999,0.15239999399999998,2,1000000025.0,2,node_0772,node_0773
2236,link_2237,valve,0.076599998,0.153199996,2,0.0001,2,node_0774,node_0775
2237,link_2238,valve,0.101599998,0.203199996,2,0.0001,2,node_0776,node_0777
2238,link_2239,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0778,node_0779
2239,link_2240,valve,0.101599998,0.203199996,2,0.0001,2,node_0780,node_0781
2240,link_2241,valve,0.1,0.2,2,0.0001,2,node_0782,node_0783
2241,link_2242,valve,0.101599998,0.203199996,2,0.0001,2,node_0784,node_0785
2242,link_2243,valve,0.101599998,0.203199996,2,0.0001,2,node_0786,node_0787
2243,link_2244,valve,0.101599998,0.203199996,2,0.0001,2,node_0788,node_0789
2244,link_2245,valve,0.101599998,0.203199996,2,0.0001,2,node_0790,node_0791
2245,link_2246,valve,0.101599998,0.203199996,2,0.0001,2,node_0792,node_0793
2246,link_2247,valve,0.101599998,0.203199996,2,0.0001,2,node_0794,node_0795
2247,link_2248,valve,0.101599998,0.203199996,2,0.0001,2,node_0796,node_0797
2248,link_2249,valve,0.101599998,0.203199996,2,0.0001,2,node_0798,node_0799
2249,link_2250,valve,0.1,0.2,2,0.0001,2,node_0800,node_0801
2250,link_2251,valve,0.1,0.2,2,0.0001,2,node_0802,node_0803
2251,link_2252,valve,0.1,0.2,2,0.0001,2,node_0804,node_0805
2252,link_2253,valve,0.0965,0.193,2,0.0001,2,node_0806,node_0807
2253,link_2254,valve,0.0965,0.193,2,0.0001,2,node_0808,node_0809
2254,link_2255,valve,0.101599998,0.203199996,2,0.0001,2,node_0810,node_0811
2255,link_2256,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_0812,node_0813
2256,link_2257,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_0814,node_0815
2257,link_2258,valve,0.101599998,0.203199996,2,0.0001,2,node_0816,node_0817
2258,link_2259,valve,0.101599998,0.203199996,2,0.0001,2,node_0818,node_0819
2259,link_2260,valve,0.101599998,0.203199996,2,0.0001,2,node_0820,node_0821
2260,link_2261,valve,0.101599998,0.203199996,2,0.0001,2,node_0822,node_0823
2261,link_2262,valve,0.09,0.18,2,0.0001,2,node_0824,node_0825
2262,link_2263,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_0826,node_0827
2263,link_2264,valve,0.177800003,0.355600006,2,0.0001,2,node_0828,node_0829
2264,link_2265,valve,0.177800003,0.355600006,2,0.0001,2,node_0830,node_0831
2265,link_2266,valve,0.101599998,0.203199996,2,0.0001,2,node_0832,node_0833
2266,link_2267,valve,0.08,0.16,2,0.0001,2,node_0834,node_0835
2267,link_2268,valve,0.101599998,0.203199996,2,0.0001,2,node_0836,node_0837
2268,link_2269,valve,0.178,0.356,2,0.0001,2,node_0838,node_0839
2269,link_2270,valve,0.076599998,0.153199996,2,0.0001,2,node_0840,node_0841
2270,link_2271,valve,0.177800003,0.355600006,2,0.0001,2,node_0842,node_0843
2271,link_2272,valve,0.101599998,0.203199996,2,0.0001,2,node_0844,node_0845
2272,link_2273,valve,0.0965,0.193,2,0.0001,2,node_0846,node_0847
2273,link_2274,valve,0.050400002,0.100800004,2,0.0001,2,node_0848,node_0849
2274,link_2275,valve,0.0965,0.193,2,0.0001,2,node_0850,node_0851
2275,link_2276,valve,0.0965,0.193,2,0.0001,2,node_0852,node_0853
2276,link_2277,valve,0.050400002,0.100800004,2,0.0001,2,node_0854,node_0855
2277,link_2278,valve,0.050400002,0.100800004,2,0.0001,2,node_0856,node_0857
2278,link_2279,valve,0.1,0.2,2,0.0001,2,node_0858,node_0859
2279,link_2280,valve,0.063,0.126,2,0.0001,2,node_0860,node_0861
2280,link_2281,valve,0.1,0.2,2,0.0001,2,node_0862,node_0863
2281,link_2282,valve,0.1,0.2,2,0.0001,2,node_0864,node_0865
2282,link_2283,valve,0.1,0.2,2,0.0001,2,node_0866,node_0867
2283,link_2284,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_0868,node_0869
2284,link_2285,valve,0.0965,0.193,2,0.0001,2,node_0870,node_0871
2285,link_2286,valve,0.1,0.2,2,0.0001,2,node_0872,node_0873
2286,link_2287,valve,0.101599998,0.203199996,2,0.0001,2,node_0874,node_0875
2287,link_2288,valve,0.15,0.3,2,0.0001,2,node_0876,node_0877
2288,link_2289,valve,0.1,0.2,2,0.0001,2,node_0878,node_0879
2289,link_2290,valve,0.097,0.194,2,0.0001,2,node_0880,node_0881
2290,link_2291,valve,0.097,0.194,2,0.0001,2,node_0882,node_0883
2291,link_2292,valve,0.1,0.2,2,0.0001,2,node_0884,node_0885
2292,link_2293,valve,0.1,0.2,2,0.0001,2,node_0886,node_0887
2293,link_2294,valve,0.15,0.3,2,0.0001,2,node_0888,node_0889
2294,link_2295,valve,0.1,0.2,2,0.0001,2,node_0890,node_0891
2295,link_2296,valve,0.08,0.16,2,0.0001,2,node_0892,node_0893
2296,link_2297,valve,0.177800003,0.355600006,2,0.0001,2,node_0894,node_0895
2297,link_2298,valve,0.101599998,0.203199996,2,0.0001,2,node_0896,node_0897
2298,link_2299,valve,0.178,0.356,2,0.0001,2,node_0898,node_0899
2299,link_2300,valve,0.101599998,0.203199996,2,0.0001,2,node_0900,node_0901
2300,link_2301,valve,0.178,0.356,2,0.0001,2,node_0902,node_0903
2301,link_2302,valve,0.2,0.4,2,0.0001,2,node_0904,node_0905
2302,link_2303,valve,0.2,0.4,2,0.0001,2,node_0906,node_0907
2303,link_2304,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0908,node_0909
2304,link_2305,valve,0.254,0.508,2,0.0001,2,node_0910,node_0911
2305,link_2306,valve,0.254,0.508,2,0.0001,2,node_0912,node_0913
2306,link_2307,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0914,node_0915
2307,link_2308,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_0916,node_0917
2308,link_2309,valve,0.2,0.4,2,0.0001,2,node_0918,node_0919
2309,link_2310,valve,0.254,0.508,2,0.0001,2,node_0920,node_0921
2310,link_2311,valve,0.254,0.508,2,0.0001,2,node_0922,node_0923
2311,link_2312,valve,0.2,0.4,2,0.0001,2,node_0924,node_0925
2312,link_2313,valve,0.2,0.4,2,0.0001,2,node_0926,node_0927
2313,link_2314,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_0928,node_0929
2314,link_2315,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_0930,node_0931
2315,link_2316,valve,0.2,0.4,2,0.0001,2,node_0932,node_0933
2316,link_2317,valve,0.15,0.3,2,0.0001,2,node_0934,node_0935
2317,link_2318,valve,0.15,0.3,2,0.0001,2,node_0936,node_0937
2318,link_2319,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0938,node_0939
2319,link_2320,valve,0.07619999699999999,0.15239999399999998,2,1000000025.0,2,node_0940,node_0941
2320,link_2321,valve,0.101599998,0.203199996,2,0.0001,2,node_0942,node_0943
2321,link_2322,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_0944,node_0945
2322,link_2323,valve,0.178,0.356,2,0.0001,2,node_0946,node_0947
2323,link_2324,valve,0.101599998,0.203199996,2,0.0001,2,node_0948,node_0949
2324,link_2325,valve,0.203,0.406,2,0.0001,2,node_0950,node_0951
2325,link_2326,valve,0.101599998,0.203199996,2,0.0001,2,node_0954,node_0955
2326,link_2327,valve,0.101599998,0.203199996,2,0.0001,2,node_0956,node_0957
2327,link_2328,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0958,node_0959
2328,link_2329,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0960,node_0961
2329,link_2330,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0962,node_0963
2330,link_2331,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0964,node_0965
2331,link_2332,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0966,node_0967
2332,link_2333,valve,0.076599998,0.153199996,2,0.0001,2,node_0968,node_0969
2333,link_2334,valve,0.101599998,0.203199996,2,0.0001,2,node_0970,node_0971
2334,link_2335,valve,0.203199997,0.406399994,2,0.0001,2,node_0972,node_0973
2335,link_2336,valve,0.203199997,0.406399994,2,0.0001,2,node_0974,node_0975
2336,link_2337,valve,0.076599998,0.153199996,2,0.0001,2,node_0976,node_0977
2337,link_2338,valve,0.076599998,0.153199996,2,0.0001,2,node_0978,node_0979
2338,link_2339,valve,0.076599998,0.153199996,2,0.0001,2,node_0980,node_0981
2339,link_2340,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0982,node_0983
2340,link_2341,valve,0.999,1.998,2,0.0001,2,node_0984,node_0985
2341,link_2342,valve,0.106,0.212,2,0.0001,2,node_0986,node_0987
2342,link_2343,valve,0.08,0.16,2,0.0001,2,node_0988,node_0989
2343,link_2344,valve,0.076599998,0.153199996,2,0.0001,2,node_0990,node_0991
2344,link_2345,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_0992,node_0993
2345,link_2346,valve,0.1,0.2,2,0.0001,2,node_0994,node_0995
2346,link_2347,valve,0.101599998,0.203199996,2,0.0001,2,node_0996,node_0997
2347,link_2348,valve,0.1,0.2,2,0.0001,2,node_0998,node_0999
2348,link_2349,valve,0.076599998,0.153199996,2,0.0001,2,node_1000,node_1001
2349,link_2350,valve,0.050799999,0.101599998,2,0.0001,2,node_1002,node_1003
2350,link_2351,valve,0.101599998,0.203199996,2,0.0001,2,node_1004,node_1005
2351,link_2352,valve,0.101599998,0.203199996,2,0.0001,2,node_1006,node_1007
2352,link_2353,valve,0.050799999,0.101599998,2,0.0001,2,node_1008,node_1009
2353,link_2354,valve,0.050799999,0.101599998,2,0.0001,2,node_1010,node_1011
2354,link_2355,valve,0.101599998,0.203199996,2,0.0001,2,node_1012,node_1013
2355,link_2356,valve,0.101599998,0.203199996,2,0.0001,2,node_1014,node_1015
2356,link_2357,valve,0.08,0.16,2,0.0001,2,node_1016,node_1017
2357,link_2358,valve,0.127,0.254,2,0.0001,2,node_1018,node_1019
2358,link_2359,valve,0.178,0.356,2,0.0001,2,node_1020,node_1021
2359,link_2360,valve,0.101599998,0.203199996,2,0.0001,2,node_1022,node_1023
2360,link_2361,valve,0.101599998,0.203199996,2,0.0001,2,node_1024,node_1025
2361,link_2362,valve,0.101599998,0.203199996,2,0.0001,2,node_1026,node_1027
2362,link_2363,valve,0.076599998,0.153199996,2,0.0001,2,node_1028,node_1029
2363,link_2364,valve,0.08,0.16,2,0.0001,2,node_1030,node_1031
2364,link_2365,valve,0.1,0.2,2,0.0001,2,node_1032,node_1033
2365,link_2366,valve,0.1,0.2,2,0.0001,2,node_1034,node_1035
2366,link_2367,valve,0.101599998,0.203199996,2,0.0001,2,node_1036,node_1037
2367,link_2368,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1038,node_1039
2368,link_2369,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1040,node_1041
2369,link_2370,valve,0.101599998,0.203199996,2,0.0001,2,node_1042,node_1043
2370,link_2371,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1044,node_1045
2371,link_2372,valve,0.101599998,0.203199996,2,0.0001,2,node_1046,node_1047
2372,link_2373,valve,0.101599998,0.203199996,2,0.0001,2,node_1048,node_1049
2373,link_2374,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1050,node_1051
2374,link_2375,valve,0.101599998,0.203199996,2,0.0001,2,node_1052,node_1053
2375,link_2376,valve,0.050799999,0.101599998,2,0.0001,2,node_1054,node_1055
2376,link_2377,valve,0.050799999,0.101599998,2,0.0001,2,node_1056,node_1057
2377,link_2378,valve,0.050799999,0.101599998,2,0.0001,2,node_1058,node_1059
2378,link_2379,valve,0.097,0.194,2,0.0001,2,node_1060,node_1061
2379,link_2380,valve,0.1,0.2,2,0.0001,2,node_1062,node_1063
2380,link_2381,valve,0.097,0.194,2,0.0001,2,node_1064,node_1065
2381,link_2382,valve,0.050799999,0.101599998,2,0.0001,2,node_1066,node_1067
2382,link_2383,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1068,node_1069
2383,link_2384,valve,0.101599998,0.203199996,2,0.0001,2,node_1070,node_1071
2384,link_2385,valve,0.178,0.356,2,0.0001,2,node_1072,node_1073
2385,link_2386,valve,0.14400000000000002,0.28800000000000003,2,0.0001,2,node_1074,node_1075
2386,link_2387,valve,0.097,0.194,2,0.0001,2,node_1076,node_1077
2387,link_2388,valve,0.097,0.194,2,0.0001,2,node_1078,node_1079
2388,link_2389,valve,0.076599998,0.153199996,2,1000000025.0,2,node_1080,node_1081
2389,link_2390,valve,0.101599998,0.203199996,2,0.0001,2,node_1082,node_1083
2390,link_2391,valve,0.101599998,0.203199996,2,0.0001,2,node_1084,node_1085
2391,link_2392,valve,0.050799999,0.101599998,2,0.0001,2,node_1086,node_1087
2392,link_2393,valve,0.1,0.2,2,0.0001,2,node_1088,node_1089
2393,link_2394,valve,0.101599998,0.203199996,2,0.0001,2,node_1090,node_1091
2394,link_2395,valve,0.050799999,0.101599998,2,0.0001,2,node_1092,node_1093
2395,link_2396,valve,0.195,0.39,2,0.0001,2,node_1094,node_1095
2396,link_2397,valve,0.195,0.39,2,0.0001,2,node_1096,node_1097
2397,link_2398,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1098,node_1099
2398,link_2399,valve,0.152199997,0.304399994,2,0.0001,2,node_1100,node_1101
2399,link_2400,valve,0.050799999,0.101599998,2,0.0001,2,node_1102,node_1103
2400,link_2401,valve,0.101599998,0.203199996,2,0.0001,2,node_1104,node_1105
2401,link_2402,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1106,node_1107
2402,link_2403,valve,0.101599998,0.203199996,2,0.0001,2,node_1108,node_1109
2403,link_2404,valve,0.203199997,0.406399994,2,0.0001,2,node_1110,node_1111
2404,link_2405,valve,0.101599998,0.203199996,2,0.0001,2,node_1112,node_1113
2405,link_2406,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1114,node_1115
2406,link_2407,valve,0.101599998,0.203199996,2,0.0001,2,node_1116,node_1117
2407,link_2408,valve,0.127,0.254,2,0.0001,2,node_1118,node_1119
2408,link_2409,valve,0.101599998,0.203199996,2,0.0001,2,node_1120,node_1121
2409,link_2410,valve,0.101599998,0.203199996,2,0.0001,2,node_1122,node_1123
2410,link_2411,valve,0.1,0.2,2,0.0001,2,node_1124,node_1125
2411,link_2412,valve,0.050799999,0.101599998,2,0.0001,2,node_1126,node_1127
2412,link_2413,valve,0.050799999,0.101599998,2,0.0001,2,node_1128,node_1129
2413,link_2414,valve,0.050799999,0.101599998,2,0.0001,2,node_1130,node_1131
2414,link_2415,valve,0.076599998,0.153199996,2,0.0001,2,node_1132,node_1133
2415,link_2416,valve,0.076599998,0.153199996,2,0.0001,2,node_1134,node_1135
2416,link_2417,valve,0.152199997,0.304399994,2,0.0001,2,node_1136,node_1137
2417,link_2418,valve,0.08,0.16,2,0.0001,2,node_1138,node_1139
2418,link_2419,valve,0.08,0.16,2,0.0001,2,node_1140,node_1141
2419,link_2420,valve,0.101599998,0.203199996,2,0.0001,2,node_1142,node_1143
2420,link_2421,valve,0.08,0.16,2,0.0001,2,node_1144,node_1145
2421,link_2422,valve,0.1,0.2,2,0.0001,2,node_1146,node_1147
2422,link_2423,valve,0.127199997,0.254399994,2,0.0001,2,node_1149,node_1150
2423,link_2424,valve,0.076599998,0.153199996,2,0.0001,2,node_1151,node_1152
2424,link_2425,valve,0.101599998,0.203199996,2,0.0001,2,node_1153,node_1154
2425,link_2426,valve,0.076599998,0.153199996,2,0.0001,2,node_1155,node_1156
2426,link_2427,valve,0.076599998,0.153199996,2,0.0001,2,node_1157,node_1158
2427,link_2428,valve,0.08,0.16,2,0.0001,2,node_1159,node_1160
2428,link_2429,valve,0.08,0.16,2,0.0001,2,node_1161,node_1162
2429,link_2430,valve,0.06659999800000001,0.13319999600000001,2,0.0001,2,node_1163,node_1164
2430,link_2431,valve,0.2,0.4,2,1000000025.0,2,node_1166,node_1167
2431,link_2432,valve,0.127199997,0.254399994,2,0.0001,2,node_1168,node_1169
2432,link_2433,valve,0.15,0.3,2,0.0001,2,node_1170,node_1171
2433,link_2434,valve,0.08,0.16,2,0.0001,2,node_1172,node_1173
2434,link_2435,valve,0.178,0.356,2,0.0001,2,node_1174,node_1175
2435,link_2436,valve,0.076599998,0.153199996,2,0.0001,2,node_1176,node_1177
2436,link_2437,valve,0.08,0.16,2,0.0001,2,node_1178,node_1179
2437,link_2438,valve,0.1,0.2,2,0.0001,2,node_1180,node_1181
2438,link_2439,valve,0.101599998,0.203199996,2,0.0001,2,node_1182,node_1183
2439,link_2440,valve,0.1,0.2,2,0.0001,2,node_1184,node_1185
2440,link_2441,valve,0.050400002,0.100800004,2,0.0001,2,node_1186,node_1187
2441,link_2442,valve,0.15,0.3,2,0.0001,2,node_1188,node_1189
2442,link_2443,valve,0.08,0.16,2,0.0001,2,node_1190,node_1191
2443,link_2444,valve,0.127199997,0.254399994,2,0.0001,2,node_1192,node_1193
2444,link_2445,valve,0.08,0.16,2,0.0001,2,node_1194,node_1195
2445,link_2446,valve,0.050799999,0.101599998,2,0.0001,2,node_1196,node_1197
2446,link_2447,valve,0.076599998,0.153199996,2,0.0001,2,node_1198,node_1199
2447,link_2448,valve,0.08,0.16,2,0.0001,2,node_1200,node_1201
2448,link_2449,valve,0.050799999,0.101599998,2,0.0001,2,node_1202,node_1203
2449,link_2450,valve,0.101599998,0.203199996,2,0.0001,2,node_1204,node_1205
2450,link_2451,valve,0.15,0.3,2,0.0001,2,node_1206,node_1207
2451,link_2452,valve,0.101599998,0.203199996,2,0.0001,2,node_1208,node_1209
2452,link_2453,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_1210,node_1211
2453,link_2454,valve,0.101599998,0.203199996,2,0.0001,2,node_1212,node_1213
2454,link_2455,valve,0.050799999,0.101599998,2,0.0001,2,node_1214,node_1215
2455,link_2456,valve,0.097,0.194,2,0.0001,2,node_1216,node_1217
2456,link_2457,valve,0.101599998,0.203199996,2,0.0001,2,node_1218,node_1219
2457,link_2458,valve,0.101599998,0.203199996,2,0.0001,2,node_1220,node_1221
2458,link_2459,valve,0.097,0.194,2,0.0001,2,node_1222,node_1223
2459,link_2460,valve,0.097,0.194,2,0.0001,2,node_1224,node_1225
2460,link_2461,valve,0.15,0.3,2,0.0001,2,node_1226,node_1227
2461,link_2462,valve,0.097,0.194,2,0.0001,2,node_1228,node_1229
2462,link_2463,valve,0.050799999,0.101599998,2,0.0001,2,node_1230,node_1231
2463,link_2464,valve,0.050799999,0.101599998,2,0.0001,2,node_1232,node_1233
2464,link_2465,valve,0.097,0.194,2,0.0001,2,node_1234,node_1235
2465,link_2466,valve,0.101599998,0.203199996,2,0.0001,2,node_1237,node_1238
2466,link_2467,valve,0.101599998,0.203199996,2,0.0001,2,node_1239,node_1240
2467,link_2468,valve,0.050799999,0.101599998,2,0.0001,2,node_1241,node_1242
2468,link_2469,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1243,node_1244
2469,link_2470,valve,0.076599998,0.153199996,2,0.0001,2,node_1245,node_1246
2470,link_2471,valve,0.101599998,0.203199996,2,0.0001,2,node_1247,node_1248
2471,link_2472,valve,0.101599998,0.203199996,2,0.0001,2,node_1249,node_1250
2472,link_2473,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1251,node_1252
2473,link_2474,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1253,node_1254
2474,link_2475,valve,0.101599998,0.203199996,2,0.0001,2,node_1255,node_1256
2475,link_2476,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1257,node_1258
2476,link_2477,valve,0.101599998,0.203199996,2,0.0001,2,node_1259,node_1260
2477,link_2478,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1261,node_1262
2478,link_2479,valve,0.15239999399999998,0.30479998799999997,2,0.0001,2,node_1263,node_1264
2479,link_2480,valve,0.101599998,0.203199996,2,0.0001,2,node_1265,node_1266
2480,link_2481,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1267,node_1268
2481,link_2482,valve,0.07619999699999999,0.15239999399999998,2,0.0001,2,node_1269,node_1270
