index,node_id,node_type,elev,xcoord,ycoord
1688,node_1688,junction,66.6,362925.8,174509.57
1689,node_1689,junction,66.6,362925.8,174509.47
1690,node_1690,junction,84.95,361959.51,177421.95
1691,node_1691,junction,84.95,361959.55,177421.86
1692,node_1692,junction,84.95,361957.29,177420.88
1693,node_1693,junction,84.95,361957.19,177420.85
1694,node_1694,junction,73.73,362378.12,177525.18
1695,node_1695,junction,73.73,362378.08,177525.09
1696,node_1696,junction,73.82,362384.1,177524.97
1697,node_1697,junction,73.82,362384.14,177525.06
1698,node_1698,junction,73.92,362385.46,177523.22
1699,node_1699,junction,73.92,362385.55,177523.21
1700,node_1700,junction,72.95,362336.38,177556.46
1701,node_1701,junction,72.95,362336.44,177556.49
1702,node_1702,junction,59.62,363089.53,176061.99
1703,node_1703,junction,59.62,363089.62,176061.96
1704,node_1704,junction,60.17,363437.09,175962.8
1705,node_1705,junction,60.17,363437.01,175962.86
1706,node_1706,junction,67.01,362516.52,178156.31
1707,node_1707,junction,67.01,362516.47,178156.23
1708,node_1708,junction,60.32,362973.33,175542.78
1709,node_1709,junction,60.32,362973.28,175542.86
1710,node_1710,junction,62.45,363332.87,175718.47
1711,node_1711,junction,62.45,363332.87,175718.37
1712,node_1712,junction,46.88,362325.0,175442.52
1713,node_1713,junction,62.46,363584.55,176033.12
1714,node_1714,junction,62.46,363584.54,176033.22
1715,node_1715,junction,66.19,362235.25,177341.48
1716,node_1716,junction,66.19,362235.31,177341.56
1717,node_1717,junction,56.91,362864.49,176113.92
1718,node_1718,junction,56.91,362864.5,176113.82
1719,node_1719,junction,65.3,362280.64,178048.28
1720,node_1720,junction,65.3,362280.74,178048.32
1721,node_1721,junction,72.76,363294.15,174627.24
1722,node_1722,junction,72.76,363294.12,174627.33
1723,node_1723,junction,73.78,363230.62,174568.03
1724,node_1724,junction,73.78,363230.59,174568.13
1725,node_1725,junction,77.22,363564.05,175023.2
1726,node_1726,junction,77.22,363564.08,175023.3
1727,node_1727,junction,77.35,363580.26,175074.11
1728,node_1728,junction,77.35,363580.23,175074.02
1729,node_1729,junction,77.21,363601.29,175139.13
1730,node_1730,junction,77.21,363601.26,175139.04
1731,node_1731,junction,77.15,363602.04,175141.41
1732,node_1732,junction,77.15,363602.01,175141.32
1733,node_1733,junction,75.51,363637.19,175252.9
1734,node_1734,junction,75.51,363637.25,175252.83
1735,node_1735,junction,76.22,363632.43,175233.63
1736,node_1736,junction,76.22,363632.4,175233.53
1737,node_1737,junction,73.94,363655.04,175299.67
1738,node_1738,junction,73.94,363655.13,175299.65
1739,node_1739,junction,54.05,362795.44,175994.15
1740,node_1740,junction,54.05,362795.43,175994.05
1741,node_1741,junction,90.02,363968.44,174745.08
1742,node_1742,junction,90.02,363968.37,174745.0
1743,node_1743,junction,76.92,363549.72,175007.96
1744,node_1744,junction,76.92,363549.66,175007.87
1745,node_1745,junction,77.0,363551.51,175006.64
1746,node_1746,junction,77.0,363551.56,175006.73
1747,node_1747,junction,58.2,363390.37,175916.41
1748,node_1748,junction,58.2,363390.29,175916.46
1749,node_1749,junction,69.61,362339.72,177776.79
1750,node_1750,junction,69.61,362339.81,177776.82
1751,node_1751,junction,73.36,363361.63,174648.38
1752,node_1752,junction,56.15,362783.25,175570.92
1753,node_1753,junction,56.15,362783.34,175570.96
1754,node_1754,junction,52.2,362642.77,175640.61
1755,node_1755,junction,52.2,362642.72,175640.53
1756,node_1756,junction,52.92,362669.7,175618.11
1757,node_1757,junction,52.92,362669.77,175618.19
1758,node_1758,junction,53.28,362679.36,175614.9
1759,node_1759,junction,53.28,362679.27,175614.88
1760,node_1760,junction,53.28,362677.51,175614.39
1761,node_1761,junction,53.28,362677.41,175614.37
1762,node_1762,junction,72.65,363066.48,174447.05
1763,node_1763,junction,72.65,363066.54,174447.13
1764,node_1764,junction,24.91,362137.91,176662.95
1765,node_1765,junction,24.91,362137.87,176663.05
1766,node_1766,junction,24.93,362135.76,176667.93
1767,node_1767,junction,24.93,362135.72,176668.03
1768,node_1768,junction,24.93,362137.0,176665.2
1769,node_1769,junction,24.93,362136.96,176665.29
1770,node_1770,junction,48.01,362538.77,175693.29
1771,node_1771,junction,48.01,362538.81,175693.2
1772,node_1772,junction,58.28,362819.88,175484.31
1773,node_1773,junction,58.28,362819.8,175484.37
1774,node_1774,junction,48.29,362540.8,175692.27
1775,node_1775,junction,48.29,362540.71,175692.23
1776,node_1776,junction,57.61,362768.69,175370.49
1777,node_1777,junction,57.61,362768.64,175370.57
1778,node_1778,junction,69.25,363686.55,175404.98
1779,node_1779,junction,69.25,363686.65,175404.94
1780,node_1780,junction,58.43,363061.23,175668.33
1781,node_1781,junction,58.43,363061.32,175668.38
1782,node_1782,junction,53.71,363478.23,176513.74
1783,node_1783,junction,53.71,363478.33,176513.76
1784,node_1784,junction,53.73,363555.32,176527.54
1785,node_1785,junction,53.73,363555.3,176527.64
1786,node_1786,junction,57.6,363281.39,176273.88
1787,node_1787,junction,57.6,363281.48,176273.84
1788,node_1788,junction,58.84,363323.68,176209.65
1789,node_1789,junction,58.84,363323.67,176209.75
1790,node_1790,junction,83.8,363741.07,174685.42
1791,node_1791,junction,54.43,362608.23,176087.92
1792,node_1792,junction,54.43,362608.21,176087.83
1793,node_1793,junction,55.39,362734.58,176102.03
1794,node_1794,junction,55.39,362734.57,176102.13
1795,node_1795,junction,60.58,363455.17,176145.01
1796,node_1796,junction,60.58,363455.23,176144.93
1797,node_1797,junction,73.48,362399.49,177610.74
1798,node_1798,junction,73.48,362399.39,177610.73
1799,node_1799,junction,73.65,362400.09,177605.75
1800,node_1800,junction,73.65,362399.99,177605.73
1801,node_1801,junction,73.301,362400.77,177607.55
1802,node_1802,junction,73.301,362400.78,177607.45
1803,node_1803,junction,45.53,363218.84,177488.84
1804,node_1804,junction,45.53,363218.76,177488.78
1805,node_1805,junction,54.7,362623.25,176072.82
1806,node_1806,junction,54.7,362623.17,176072.76
1807,node_1807,junction,54.79,362628.11,176066.39
1808,node_1808,junction,54.79,362628.2,176066.45
1809,node_1809,junction,54.73,362624.75,176069.08
1810,node_1810,junction,54.73,362624.81,176069.0
1811,node_1811,junction,64.267,363352.84,175591.78
1812,node_1812,junction,64.267,363352.93,175591.73
1813,node_1813,junction,64.26,363351.38,175594.04
1814,node_1814,junction,64.26,363351.34,175593.95
1815,node_1815,junction,64.25,363355.57,175591.94
1816,node_1816,junction,64.25,363355.61,175592.03
1817,node_1817,junction,50.54,362569.81,175624.33
1818,node_1818,junction,50.54,362569.84,175624.23
1819,node_1819,junction,50.52,362569.45,175625.57
1820,node_1820,junction,50.52,362569.48,175625.48
1821,node_1821,junction,50.63,362570.38,175625.11
1822,node_1822,junction,50.63,362570.48,175625.13
1823,node_1823,junction,52.92,362667.42,175617.68
1824,node_1824,junction,52.92,362667.34,175617.74
1825,node_1825,junction,59.31,363058.84,176087.9
1826,node_1826,junction,59.31,363058.86,176087.99
1827,node_1827,junction,75.41,364169.15,175510.66
1828,node_1828,junction,96.91,364316.67,174835.44
1829,node_1829,junction,96.91,364316.59,174835.38
1830,node_1830,junction,96.99,364316.3,174834.15
1831,node_1831,junction,96.99,364316.36,174834.07
1832,node_1832,junction,56.38,363384.7,176367.49
1833,node_1833,junction,56.38,363384.71,176367.4
1834,node_1834,junction,56.32,363300.22,176352.58
1835,node_1835,junction,56.32,363300.12,176352.56
1836,node_1836,junction,56.88,363302.5,176323.71
1837,node_1837,junction,56.88,363302.6,176323.73
1838,node_1838,junction,57.88,363308.12,176265.06
1839,node_1839,junction,57.88,363308.08,176264.97
1840,node_1840,junction,55.19,363294.47,176375.18
1841,node_1841,junction,55.19,363294.52,176375.09
1842,node_1842,junction,55.53,363296.56,176374.28
1843,node_1843,junction,55.53,363296.64,176374.33
1844,node_1844,junction,54.62,363272.23,176390.72
1845,node_1845,junction,54.62,363272.29,176390.8
1846,node_1846,junction,52.62,363207.73,176445.03
1847,node_1847,junction,52.62,363207.79,176445.11
1848,node_1848,junction,52.23,363199.1,176447.99
1849,node_1849,junction,52.23,363199.02,176448.05
1850,node_1850,junction,51.87,363273.47,176485.38
1851,node_1851,junction,51.87,363273.49,176485.28
1852,node_1852,junction,51.87,363271.58,176486.32
1853,node_1853,junction,51.87,363271.68,176486.34
1854,node_1854,junction,54.03,363240.91,176411.65
1855,node_1855,junction,54.03,363240.85,176411.57
1856,node_1856,junction,54.43,362608.49,176089.58
1857,node_1857,junction,54.43,362608.48,176089.48
1858,node_1858,junction,73.05,362483.83,177787.93
1859,node_1859,junction,73.05,362483.78,177787.84
1860,node_1860,junction,73.05,362482.29,177785.71
1861,node_1861,junction,73.05,362482.35,177785.78
1862,node_1862,junction,73.05,362484.22,177785.89
1863,node_1863,junction,73.05,362484.29,177785.83
1864,node_1864,junction,76.47,362580.65,177727.99
1865,node_1865,junction,76.47,362580.57,177727.94
1866,node_1866,junction,76.38,362577.19,177725.83
1867,node_1867,junction,76.38,362577.28,177725.88
1868,node_1868,junction,76.52,362580.29,177723.75
1869,node_1869,junction,76.52,362580.26,177723.84
1870,node_1870,junction,76.87,362548.06,177594.66
1871,node_1871,junction,76.87,362548.03,177594.75
1872,node_1872,junction,76.26,362500.08,177585.23
1873,node_1873,junction,76.26,362500.1,177585.14
1874,node_1874,junction,76.1,362499.55,177587.63
1875,node_1875,junction,76.1,362499.53,177587.72
1876,node_1876,junction,68.39,362492.4,178063.97
1877,node_1877,junction,68.39,362492.5,178063.96
1878,node_1878,junction,68.34,362479.85,178073.95
1879,node_1879,junction,68.34,362479.85,178074.05
1880,node_1880,junction,57.91,363311.58,176269.77
1881,node_1881,junction,57.91,363311.66,176269.83
1882,node_1882,junction,57.82,363311.63,176270.77
1883,node_1883,junction,57.82,363311.69,176270.69
1884,node_1884,junction,52.23,363199.1,176446.15
1885,node_1885,junction,52.23,363199.04,176446.07
1886,node_1886,junction,54.63,363214.66,176387.27
1887,node_1887,junction,54.63,363214.74,176387.21
1888,node_1888,junction,56.85,363450.23,176371.21
1889,node_1889,junction,56.85,363450.21,176371.11
1890,node_1890,junction,56.97,363474.17,176366.41
1891,node_1891,junction,56.97,363474.07,176366.42
1892,node_1892,junction,57.88,363309.12,176268.79
1893,node_1893,junction,57.88,363309.06,176268.87
1894,node_1894,junction,57.88,363310.04,176268.63
1895,node_1895,junction,57.88,363309.96,176268.57
1896,node_1896,junction,73.87,362589.8,177933.63
1897,node_1897,junction,73.87,362589.87,177933.7
1898,node_1898,junction,74.0,362591.83,177933.07
1899,node_1899,junction,74.0,362591.79,177933.16
1900,node_1900,junction,74.45,362562.61,177839.32
1901,node_1901,junction,74.45,362562.6,177839.42
1902,node_1902,junction,68.39,362487.74,178064.22
1903,node_1903,junction,68.39,362487.64,178064.22
1904,node_1904,junction,53.78,362845.58,176230.31
1905,node_1905,junction,53.78,362845.58,176230.41
1906,node_1906,junction,56.37,362902.3,176179.33
1907,node_1907,junction,56.37,362902.4,176179.32
1908,node_1908,junction,54.6,362964.27,176274.16
1909,node_1909,junction,54.6,362964.21,176274.08
1910,node_1910,junction,57.33,362893.37,176112.05
1911,node_1911,junction,57.33,362893.37,176112.15
1912,node_1912,junction,54.03,362893.62,176246.36
1913,node_1913,junction,54.03,362893.62,176246.26
1914,node_1914,junction,74.24,362550.89,177841.26
1915,node_1915,junction,74.24,362550.79,177841.26
1916,node_1916,junction,70.11,362525.32,178031.28
1917,node_1917,junction,70.11,362525.41,178031.33
1918,node_1918,junction,74.99,362605.19,177900.73
1919,node_1919,junction,74.99,362605.1,177900.7
1920,node_1920,junction,67.91,362506.0,178105.88
1921,node_1921,junction,67.91,362506.1,178105.88
1922,node_1922,junction,67.91,362507.67,178107.86
1923,node_1923,junction,67.91,362507.77,178107.85
1924,node_1924,junction,44.65,363059.53,177250.44
1925,node_1925,junction,44.65,363059.46,177250.37
1926,node_1926,junction,57.33,362893.32,176114.98
1927,node_1927,junction,57.33,362893.32,176114.88
1928,node_1928,junction,55.14,362704.97,176100.29
1929,node_1929,junction,55.14,362704.97,176100.39
1930,node_1930,junction,57.24,362896.15,176122.96
1931,node_1931,junction,57.24,362896.05,176122.95
1932,node_1932,junction,57.17,362891.07,176121.08
1933,node_1933,junction,57.17,362891.17,176121.07
1934,node_1934,junction,73.39,362588.85,177959.13
1935,node_1935,junction,73.39,362588.9,177959.05
1936,node_1936,junction,75.35,362615.62,177897.29
1937,node_1937,junction,75.35,362615.6,177897.39
1938,node_1938,junction,73.84,362596.42,177947.57
1939,node_1939,junction,73.84,362596.47,177947.49
1940,node_1940,junction,68.18,362515.68,178107.91
1941,node_1941,junction,68.18,362515.78,178107.91
1942,node_1942,junction,56.69,362849.42,176114.06
1943,node_1943,junction,56.69,362849.41,176114.16
1944,node_1944,junction,56.77,362849.77,176108.19
1945,node_1945,junction,56.77,362849.78,176108.09
1946,node_1946,junction,54.27,362889.95,176237.69
1947,node_1947,junction,54.27,362889.95,176237.79
1948,node_1948,junction,56.53,362849.86,176123.34
1949,node_1949,junction,56.53,362849.76,176123.33
1950,node_1950,junction,56.69,362848.75,176113.55
1951,node_1951,junction,56.69,362848.85,176113.55
1952,node_1952,junction,44.73,362252.16,176209.51
1953,node_1953,junction,54.2,362558.7,176099.85
1954,node_1954,junction,54.2,362558.7,176099.95
1955,node_1955,junction,54.17,362561.83,176099.3
1956,node_1956,junction,54.17,362561.84,176099.4
1957,node_1957,junction,54.11,362555.9,176103.8
1958,node_1958,junction,56.76,363008.11,175640.06
1959,node_1959,junction,56.76,363008.08,175640.15
1960,node_1960,junction,60.28,362914.91,175417.69
1961,node_1961,junction,60.28,362914.96,175417.77
1962,node_1962,junction,60.82,362922.3,175417.51
1963,node_1963,junction,60.82,362922.2,175417.53
1964,node_1964,junction,65.75,362334.81,178021.57
1965,node_1965,junction,65.75,362334.9,178021.6
1966,node_1966,junction,88.415,363949.95,174767.52
1967,node_1967,junction,88.415,363949.86,174767.57
1968,node_1968,junction,35.89,362296.11,176770.11
1969,node_1969,junction,35.89,362296.18,176770.18
1970,node_1970,junction,68.93,362999.42,174489.94
1971,node_1971,junction,68.93,362999.51,174489.99
1972,node_1972,junction,40.6,362412.69,176817.53
1973,node_1973,junction,40.6,362412.74,176817.44
1974,node_1974,junction,57.769,362820.93,175483.54
1975,node_1975,junction,57.769,362820.84,175483.6
1976,node_1976,junction,55.48,362742.05,176103.11
1977,node_1977,junction,55.48,362742.15,176103.11
1978,node_1978,junction,89.51,363971.99,174770.82
1979,node_1979,junction,89.51,363972.0,174770.92
1980,node_1980,junction,73.301,362400.59,177609.65
1981,node_1981,junction,73.301,362400.6,177609.55
1982,node_1982,junction,54.79,362626.17,176067.23
1983,node_1983,junction,54.79,362626.23,176067.15
1984,node_1984,junction,64.26,363353.96,175591.24
1985,node_1985,junction,64.26,363354.05,175591.19
1986,node_1986,junction,68.39,362489.6,178064.11
1987,node_1987,junction,68.39,362489.7,178064.11
1988,node_1988,junction,23.551,362130.03,176623.7
1989,node_1989,junction,23.551,362130.06,176623.6
1990,node_1990,junction,54.13,363027.59,175816.05
1991,node_1991,junction,60.14,363329.6,175807.86
1992,node_1992,junction,63.99,362464.3,178475.35
1993,node_1993,junction,54.57,363075.93,176306.16
1994,node_1994,junction,58.32,363050.35,175659.69
1995,node_1995,junction,61.92,363332.77,175744.76
1996,node_1996,junction,56.04,362860.58,176020.49
1997,node_1997,junction,58.37,363205.14,175955.22
1998,node_1998,junction,62.65,363333.31,175709.05
1999,node_1999,junction,65.77,362888.86,174536.54
2000,node_2000,junction,62.3,362279.94,178393.73
2001,node_2001,junction,61.51,362287.0,178491.2
2002,node_2002,junction,49.87,362367.31,176154.91
2003,node_2003,junction,66.45,362909.3,174497.63
2004,node_2004,junction,55.55,362674.67,176032.41
2005,node_2005,junction,47.36,362297.97,176169.61
2006,node_2006,junction,47.47,362302.88,176168.7
2007,node_2007,junction,75.11,363430.24,175099.68
2008,node_2008,junction,73.77,363255.84,174576.8
2009,node_2009,junction,74.12,362396.77,177517.2
2010,node_2010,junction,72.64,363286.19,174625.9
2011,node_2011,junction,72.9,363299.04,174629.9
2012,node_2012,junction,75.28,363483.0,174776.7
2013,node_2013,junction,40.72,362457.5,176602.6
2014,node_2014,junction,42.37,362476.2,176625.2
2015,node_2015,junction,41.0,362417.7,176809.2
2016,node_2016,junction,42.31,362442.6,176774.4
2017,node_2017,junction,40.06,362407.5,176825.5
2018,node_2018,junction,61.64,362280.0,178386.9
2019,node_2019,junction,52.27,362632.9,175578.2
2020,node_2020,junction,44.67,362687.8,176611.3
2021,node_2021,junction,45.4,362739.4,176627.6
2022,node_2022,junction,45.29,362891.0,176772.4
2023,node_2023,junction,44.98,362937.7,177183.1
2024,node_2024,junction,54.03,363144.6,176365.7
2025,node_2025,junction,59.68,363129.0,176116.7
2026,node_2026,junction,81.82,364311.56,175426.54
2027,node_2027,junction,75.97,363504.7,174758.5
2028,node_2028,junction,44.47,362824.1,176870.4
2029,node_2029,junction,44.33,362813.0,176885.9
2030,node_2030,junction,63.93,363359.22,175564.51
2031,node_2031,junction,62.37,363363.18,175552.2
2032,node_2032,junction,64.47,363380.65,175533.63
2033,node_2033,junction,68.16,363170.6,175136.0
2034,node_2034,junction,62.71,363075.3,175484.9
2035,node_2035,junction,67.85,363166.6,174878.6
2036,node_2036,junction,67.97,363170.8,174876.5
2037,node_2037,junction,66.34,362528.39,178259.78
2038,node_2038,junction,68.2,363199.3,174863.0
2039,node_2039,junction,90.25,363981.37,174760.79
2040,node_2040,junction,50.1,362455.3,177245.9
2041,node_2041,junction,74.07,362423.82,177533.75
2042,node_2042,junction,60.68,362710.39,175196.88
2043,node_2043,junction,58.27,362870.5,175533.7
2044,node_2044,junction,58.95,362825.43,175399.07
2045,node_2045,junction,59.65,362327.68,178592.74
2046,node_2046,junction,45.81,363026.8,177118.82
2047,node_2047,junction,52.92,362669.53,175619.98
2048,node_2048,junction,52.11,362635.77,175638.48
2049,node_2049,junction,51.5,362614.77,175637.05
2050,node_2050,junction,50.84,362583.96,175628.66
2051,node_2051,junction,50.52,362568.28,175629.08
2052,node_2052,junction,75.57,364168.3,175504.81
2053,node_2053,junction,77.69,362538.02,177539.13
2054,node_2054,junction,57.91,363310.5,176268.97
2055,node_2055,junction,74.47,362465.77,177687.23
2056,node_2056,junction,51.87,363270.16,176486.06
2057,node_2057,junction,41.38,362589.84,176948.12
2058,node_2058,junction,41.45,362585.59,176931.82
2059,node_2059,junction,15.17,362133.29,176484.65
2060,node_2060,junction,15.39,362144.39,176490.77
2061,node_2061,junction,70.76,362556.48,178048.58
2062,node_2062,junction,75.31,362615.12,177904.15
2063,node_2063,junction,57.74,363466.8,176322.8
2064,node_2064,junction,55.11,362690.78,176098.11
2065,node_2065,junction,73.6,362397.9,177601.11
2066,node_2066,junction,84.38,361995.73,177503.4
2067,node_2067,junction,84.95,361958.33,177421.16
2068,node_2068,junction,81.24,362118.57,177706.06
2069,node_2069,junction,74.58,362313.04,177358.08
2070,node_2070,junction,73.25,362407.81,177462.44
2071,node_2071,junction,73.37,362390.44,177613.92
2072,node_2072,junction,64.84,363063.78,175417.02
2073,node_2073,junction,72.58,362325.36,177596.53
2074,node_2074,junction,72.97,362339.63,177582.76
2075,node_2075,junction,72.1,362293.13,177535.59
2076,node_2076,junction,72.55,362307.03,177507.92
2077,node_2077,junction,72.62,362303.65,177499.96
2078,node_2078,junction,71.16,362253.06,177499.33
2079,node_2079,junction,71.53,362359.0,177673.1
2080,node_2080,junction,73.71,362354.05,177469.92
2081,node_2081,junction,72.08,362361.12,177338.73
2082,node_2082,junction,79.84,362158.27,177606.4
2083,node_2083,junction,76.91,362220.07,177715.96
2084,node_2084,junction,72.15,362304.92,177635.83
2085,node_2085,junction,67.84,363116.1,175286.44
2086,node_2086,junction,73.92,362266.19,177693.35
2087,node_2087,junction,82.64,362074.04,177677.88
2088,node_2088,junction,82.23,361960.82,177658.57
2089,node_2089,junction,82.61,361980.37,177647.57
2090,node_2090,junction,83.91,361968.32,177583.98
2091,node_2091,junction,84.79,361956.32,177525.57
2092,node_2092,junction,85.3,361947.71,177479.16
2093,node_2093,junction,86.054,361946.7,177441.74
2094,node_2094,junction,84.03,362029.34,177521.49
2095,node_2095,junction,62.97,362418.82,178463.89
2096,node_2096,junction,65.76,362201.75,177275.99
2097,node_2097,junction,74.48,362181.28,177532.88
2098,node_2098,junction,75.65,362145.43,177507.76
2099,node_2099,junction,72.0,362271.01,177396.95
2100,node_2100,junction,71.89,362220.76,177270.13
2101,node_2101,junction,60.05,363685.5,176287.0
2102,node_2102,junction,64.62,362506.78,178442.79
2103,node_2103,junction,63.03,363665.2,175670.23
2104,node_2104,junction,63.41,363398.97,175722.14
2105,node_2105,junction,66.12,363771.99,175686.52
2106,node_2106,junction,60.38,363385.21,175996.71
2107,node_2107,junction,59.732,362757.5,176104.05
2108,node_2108,junction,59.732,362858.77,176108.29
2109,node_2109,junction,59.73,362953.01,176106.67
2110,node_2110,junction,59.73,363046.24,176089.35
2111,node_2111,junction,56.92,363178.54,175824.8
2112,node_2112,junction,61.92,363274.58,175659.47
2113,node_2113,junction,55.77,362851.04,176023.07
2114,node_2114,junction,63.09,363587.9,176003.02
2115,node_2115,junction,61.08,363480.52,175975.22
2116,node_2116,junction,85.74,361922.07,177391.12
2117,node_2117,junction,76.11,362067.66,177410.74
2118,node_2118,junction,66.65,362911.77,174482.3
2119,node_2119,junction,65.65,362885.34,174557.91
2120,node_2120,junction,72.17,362274.01,177442.76
2121,node_2121,junction,66.69,362941.09,174517.31
2122,node_2122,junction,73.57,362362.24,177487.17
2123,node_2123,junction,73.91,362379.31,177475.43
2124,node_2124,junction,73.97,362390.73,177563.49
2125,node_2125,junction,73.8,362383.05,177545.49
2126,node_2126,junction,65.39,363761.55,175527.07
2127,node_2127,junction,66.19,362239.02,177344.4
2128,node_2128,junction,62.49,363519.38,175598.57
2129,node_2129,junction,71.24,363608.21,175354.32
2130,node_2130,junction,58.99,362872.98,175417.98
2131,node_2131,junction,66.54,362513.76,178187.72
2132,node_2132,junction,66.08,362494.41,178249.17
2133,node_2133,junction,63.34,362385.0,178332.83
2134,node_2134,junction,66.94,362592.77,178154.59
2135,node_2135,junction,60.88,362998.28,175524.61
2136,node_2136,junction,58.4,362620.74,175305.41
2137,node_2137,junction,53.18,363581.5,176571.15
2138,node_2138,junction,66.47,362583.2,178261.53
2139,node_2139,junction,54.87,363610.72,176510.66
2140,node_2140,junction,82.67,362082.09,177554.31
2141,node_2141,junction,62.45,363332.99,175716.4
2142,node_2142,junction,63.7,363332.97,175619.63
2143,node_2143,junction,70.16,362206.21,177474.33
2144,node_2144,junction,67.32,362552.54,178163.55
2145,node_2145,junction,74.67,363462.0,174777.31
2146,node_2146,junction,69.52,363223.8,175288.02
2147,node_2147,junction,73.63,362371.5,177529.33
2148,node_2148,junction,53.77,363610.17,176575.32
2149,node_2149,junction,75.1,363232.64,174542.9
2150,node_2150,junction,73.6,363183.42,174554.74
2151,node_2151,junction,72.95,362339.72,177553.67
2152,node_2152,junction,87.28,363883.39,174803.31
2153,node_2153,junction,73.97,363279.66,174583.81
2154,node_2154,junction,48.3,362131.23,175938.38
2155,node_2155,junction,36.01,361918.44,175842.2
2156,node_2156,junction,73.36,363360.16,174649.56
2157,node_2157,junction,55.54,362526.81,175358.23
2158,node_2158,junction,56.17,362545.26,175347.8
2159,node_2159,junction,45.36,362734.33,176635.05
2160,node_2160,junction,60.0,363234.06,175750.35
2161,node_2161,junction,58.42,363572.09,176343.06
2162,node_2162,junction,60.93,363572.93,176171.34
2163,node_2163,junction,84.09,363794.2,174848.44
2164,node_2164,junction,78.94,363786.84,175081.87
2165,node_2165,junction,47.12,362326.33,175443.89
2166,node_2166,junction,69.09,363688.36,175406.83
2167,node_2167,junction,73.14,363659.51,175317.47
2168,node_2168,junction,76.22,363631.8,175231.74
2169,node_2169,junction,77.21,363600.6,175136.99
2170,node_2170,junction,52.96,362699.55,175665.44
2171,node_2171,junction,76.0,363505.43,174717.68
2172,node_2172,junction,65.25,362579.21,178402.28
2173,node_2173,junction,62.47,363011.67,174752.89
2174,node_2174,junction,52.17,362770.64,175950.76
2175,node_2175,junction,56.92,363318.96,175923.87
2176,node_2176,junction,60.06,363238.27,175752.04
2177,node_2177,junction,41.87,362630.89,176940.28
2178,node_2178,junction,63.8,363340.8,175611.84
2179,node_2179,junction,55.27,362687.0,176000.4
2180,node_2180,junction,55.31,363197.54,176305.96
2181,node_2181,junction,81.31,363870.4,175065.0
2182,node_2182,junction,73.82,362993.85,174378.76
2183,node_2183,junction,68.73,363161.7,174660.4
2184,node_2184,junction,46.39,362517.17,175740.66
2185,node_2185,junction,50.06,362555.32,175657.28
2186,node_2186,junction,54.21,362705.63,175592.88
2187,node_2187,junction,43.86,362692.3,176819.7
2188,node_2188,junction,45.18,362880.1,176785.1
2189,node_2189,junction,45.49,362495.53,175732.06
2190,node_2190,junction,57.51,362840.08,175516.91
2191,node_2191,junction,57.71,362795.91,175368.83
2192,node_2192,junction,59.39,362328.31,178605.51
2193,node_2193,junction,51.18,362561.08,175568.08
2194,node_2194,junction,83.8,363741.75,174687.38
2195,node_2195,junction,53.78,363490.11,176514.19
2196,node_2196,junction,84.18,363793.11,174844.76
2197,node_2197,junction,90.067,363985.47,174760.26
2198,node_2198,junction,59.562,362638.8,175115.2
2199,node_2199,junction,84.38,363767.04,174764.25
2200,node_2200,junction,51.86,362626.14,175639.25
2201,node_2201,junction,60.67,363078.7,175559.4
2202,node_2202,junction,45.36,362732.09,176638.37
2203,node_2203,junction,45.77,362843.9,176712.0
2204,node_2204,junction,25.32,361983.6,176221.1
2205,node_2205,junction,58.24,363050.34,176141.68
2206,node_2206,junction,58.76,363323.63,176211.67
2207,node_2207,junction,57.55,363279.52,176274.54
2208,node_2208,junction,60.58,363459.86,176140.03
2209,node_2209,junction,49.96,362450.7,175526.9
2210,node_2210,junction,75.49,364168.49,175508.65
2211,node_2211,junction,57.32,363381.45,176316.27
2212,node_2212,junction,57.88,363309.3,176267.91
2213,node_2213,junction,55.26,363265.68,176364.5
2214,node_2214,junction,51.11,363154.17,176448.29
2215,node_2215,junction,55.39,362734.63,176101.06
2216,node_2216,junction,61.42,363340.7,175772.3
2217,node_2217,junction,65.6,363091.35,174694.42
2218,node_2218,junction,56.44,363386.57,176369.16
2219,node_2219,junction,56.35,363306.46,176353.78
2220,node_2220,junction,55.86,363222.28,176321.9
2221,node_2221,junction,52.23,363197.15,176449.5
2222,node_2222,junction,49.97,363146.48,176491.56
2223,node_2223,junction,50.4,363220.6,176521.39
2224,node_2224,junction,51.49,363272.87,176499.32
2225,node_2225,junction,54.05,363283.42,176433.64
2226,node_2226,junction,78.23,362602.04,177512.78
2227,node_2227,junction,77.87,362638.27,177610.85
2228,node_2228,junction,75.67,362471.26,177543.58
2229,node_2229,junction,74.9,362470.12,177644.55
2230,node_2230,junction,74.99,362479.46,177648.77
2231,node_2231,junction,76.06,362530.87,177669.03
2232,node_2232,junction,77.44,362635.63,177729.15
2233,node_2233,junction,77.61,362660.39,177716.07
2234,node_2234,junction,76.73,362631.53,177762.97
2235,node_2235,junction,74.79,362504.11,177737.24
2236,node_2236,junction,68.38,362479.61,178064.71
2237,node_2237,junction,57.82,363310.62,176270.5
2238,node_2238,junction,53.6,363188.34,176392.67
2239,node_2239,junction,56.97,363470.54,176366.62
2240,node_2240,junction,52.54,363151.44,176400.94
2241,node_2241,junction,55.53,363295.26,176372.2
2242,node_2242,junction,22.47,361951.6,176194.3
2243,node_2243,junction,74.9,362604.03,177899.43
2244,node_2244,junction,73.38,362513.99,177830.07
2245,node_2245,junction,74.47,362466.72,177687.01
2246,node_2246,junction,72.55,362464.66,177771.45
